Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 10, 'n_head': 5, 'n_kv_head': 5, 'n_embd': 640, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 5,242,880
  value_embeds            : 26,214,400
  lm_head                 : 5,242,880
  transformer_matrices    : 49,152,800
  scalars                 : 20
  total                   : 85,852,980
Estimated FLOPs per token: 4.286102e+08
Scaling AdamW LRs by 1/sqrt(640/768) = 1.095445
Time budget: 300s
Gradient accumulation steps: 1
step 00000 (0.0%) | loss: 9.011345 | lrm: 0.00 | dt: 13024ms | tok/sec: 10,064 | mfu: 0.4% | epoch: 1 | remaining: 300s    
step 00469 (20.9%) | loss: 3.294651 | lrm: 1.00 | dt: 141ms | tok/sec: 927,482 | mfu: 40.2% | epoch: 1 | remaining: 237s    
step 00470 (20.9%) | loss: 3.295445 | lrm: 1.00 | dt: 134ms | tok/sec: 975,588 | mfu: 42.3% | epoch: 1 | remaining: 237s    
step 00471 (21.0%) | loss: 3.300574 | lrm: 1.00 | dt: 137ms | tok/sec: 958,604 | mfu: 41.5% | epoch: 1 | remaining: 237s    
step 00472 (21.0%) | loss: 3.307761 | lrm: 1.00 | dt: 136ms | tok/sec: 963,675 | mfu: 41.7% | epoch: 1 | remaining: 237s    
step 00473 (21.1%) | loss: 3.305977 | lrm: 1.00 | dt: 136ms | tok/sec: 963,174 | mfu: 41.7% | epoch: 1 | remaining: 237s    
step 00474 (21.1%) | loss: 3.307820 | lrm: 1.00 | dt: 138ms | tok/sec: 950,733 | mfu: 41.2% | epoch: 1 | remaining: 236s    
step 00475 (21.2%) | loss: 3.305274 | lrm: 1.00 | dt: 139ms | tok/sec: 943,467 | mfu: 40.9% | epoch: 1 | remaining: 236s    
step 00476 (21.2%) | loss: 3.298070 | lrm: 1.00 | dt: 137ms | tok/sec: 955,919 | mfu: 41.4% | epoch: 1 | remaining: 236s    
step 00477 (21.3%) | loss: 3.296126 | lrm: 1.00 | dt: 136ms | tok/sec: 960,580 | mfu: 41.6% | epoch: 1 | remaining: 236s    
step 00478 (21.3%) | loss: 3.290825 | lrm: 1.00 | dt: 136ms | tok/sec: 965,749 | mfu: 41.8% | epoch: 1 | remaining: 236s    
step 00479 (21.4%) | loss: 3.291314 | lrm: 1.00 | dt: 137ms | tok/sec: 956,984 | mfu: 41.5% | epoch: 1 | remaining: 236s    
step 00480 (21.4%) | loss: 3.289033 | lrm: 1.00 | dt: 136ms | tok/sec: 961,101 | mfu: 41.6% | epoch: 1 | remaining: 236s    
step 00481 (21.4%) | loss: 3.291420 | lrm: 1.00 | dt: 136ms | tok/sec: 961,173 | mfu: 41.6% | epoch: 1 | remaining: 236s    
step 00482 (21.5%) | loss: 3.290730 | lrm: 1.00 | dt: 137ms | tok/sec: 958,240 | mfu: 41.5% | epoch: 1 | remaining: 235s    
step 00483 (21.5%) | loss: 3.291498 | lrm: 1.00 | dt: 138ms | tok/sec: 952,169 | mfu: 41.2% | epoch: 1 | remaining: 235s    
step 00484 (21.6%) | loss: 3.292949 | lrm: 1.00 | dt: 136ms | tok/sec: 961,271 | mfu: 41.6% | epoch: 1 | remaining: 235s    
step 00485 (21.6%) | loss: 3.294866 | lrm: 1.00 | dt: 137ms | tok/sec: 959,769 | mfu: 41.6% | epoch: 1 | remaining: 235s    
step 00486 (21.7%) | loss: 3.289000 | lrm: 1.00 | dt: 137ms | tok/sec: 953,404 | mfu: 41.3% | epoch: 1 | remaining: 235s    
step 00487 (21.7%) | loss: 3.285545 | lrm: 1.00 | dt: 137ms | tok/sec: 954,984 | mfu: 41.4% | epoch: 1 | remaining: 235s    
step 00488 (21.8%) | loss: 3.280028 | lrm: 1.00 | dt: 136ms | tok/sec: 961,262 | mfu: 41.6% | epoch: 1 | remaining: 235s    
step 00489 (21.8%) | loss: 3.265850 | lrm: 1.00 | dt: 136ms | tok/sec: 961,089 | mfu: 41.6% | epoch: 1 | remaining: 234s    
step 00490 (21.9%) | loss: 3.257365 | lrm: 1.00 | dt: 138ms | tok/sec: 952,146 | mfu: 41.2% | epoch: 1 | remaining: 234s    
step 00491 (21.9%) | loss: 3.255760 | lrm: 1.00 | dt: 137ms | tok/sec: 956,859 | mfu: 41.4% | epoch: 1 | remaining: 234s    
step 00492 (21.9%) | loss: 3.253613 | lrm: 1.00 | dt: 137ms | tok/sec: 956,115 | mfu: 41.4% | epoch: 1 | remaining: 234s    
step 00493 (22.0%) | loss: 3.254554 | lrm: 1.00 | dt: 136ms | tok/sec: 962,242 | mfu: 41.7% | epoch: 1 | remaining: 234s    
step 00494 (22.0%) | loss: 3.251913 | lrm: 1.00 | dt: 137ms | tok/sec: 959,071 | mfu: 41.5% | epoch: 1 | remaining: 234s    
step 00495 (22.1%) | loss: 3.256772 | lrm: 1.00 | dt: 136ms | tok/sec: 963,248 | mfu: 41.7% | epoch: 1 | remaining: 234s    
step 00496 (22.1%) | loss: 3.255351 | lrm: 1.00 | dt: 138ms | tok/sec: 952,106 | mfu: 41.2% | epoch: 1 | remaining: 233s    
step 00497 (22.2%) | loss: 3.258152 | lrm: 1.00 | dt: 136ms | tok/sec: 964,661 | mfu: 41.8% | epoch: 1 | remaining: 233s    
step 00498 (22.2%) | loss: 3.263177 | lrm: 1.00 | dt: 136ms | tok/sec: 961,271 | mfu: 41.6% | epoch: 1 | remaining: 233s    
step 00499 (22.3%) | loss: 3.266394 | lrm: 1.00 | dt: 138ms | tok/sec: 953,192 | mfu: 41.3% | epoch: 1 | remaining: 233s    
step 00500 (22.3%) | loss: 3.268487 | lrm: 1.00 | dt: 138ms | tok/sec: 951,154 | mfu: 41.2% | epoch: 1 | remaining: 233s    
step 00501 (22.4%) | loss: 3.267855 | lrm: 1.00 | dt: 136ms | tok/sec: 961,885 | mfu: 41.7% | epoch: 1 | remaining: 233s    
step 00502 (22.4%) | loss: 3.268718 | lrm: 1.00 | dt: 136ms | tok/sec: 963,397 | mfu: 41.7% | epoch: 1 | remaining: 233s    
step 00503 (22.4%) | loss: 3.269654 | lrm: 1.00 | dt: 137ms | tok/sec: 957,926 | mfu: 41.5% | epoch: 1 | remaining: 233s    
step 00504 (22.5%) | loss: 3.263237 | lrm: 1.00 | dt: 137ms | tok/sec: 958,176 | mfu: 41.5% | epoch: 1 | remaining: 232s    
step 00505 (22.5%) | loss: 3.260610 | lrm: 1.00 | dt: 137ms | tok/sec: 956,499 | mfu: 41.4% | epoch: 1 | remaining: 232s    
step 00506 (22.6%) | loss: 3.258674 | lrm: 1.00 | dt: 137ms | tok/sec: 957,099 | mfu: 41.5% | epoch: 1 | remaining: 232s    
step 00507 (22.6%) | loss: 3.260202 | lrm: 1.00 | dt: 137ms | tok/sec: 955,297 | mfu: 41.4% | epoch: 1 | remaining: 232s    
step 00508 (22.7%) | loss: 3.258218 | lrm: 1.00 | dt: 136ms | tok/sec: 960,904 | mfu: 41.6% | epoch: 1 | remaining: 232s    
step 00509 (22.7%) | loss: 3.254758 | lrm: 1.00 | dt: 136ms | tok/sec: 964,472 | mfu: 41.8% | epoch: 1 | remaining: 232s    
step 00510 (22.8%) | loss: 3.260015 | lrm: 1.00 | dt: 137ms | tok/sec: 957,130 | mfu: 41.5% | epoch: 1 | remaining: 232s    
step 00511 (22.8%) | loss: 3.261837 | lrm: 1.00 | dt: 137ms | tok/sec: 956,596 | mfu: 41.4% | epoch: 1 | remaining: 231s    
step 00512 (22.9%) | loss: 3.257373 | lrm: 1.00 | dt: 137ms | tok/sec: 958,529 | mfu: 41.5% | epoch: 1 | remaining: 231s    
step 00513 (22.9%) | loss: 3.251923 | lrm: 1.00 | dt: 137ms | tok/sec: 958,647 | mfu: 41.5% | epoch: 1 | remaining: 231s    
step 00514 (22.9%) | loss: 3.252593 | lrm: 1.00 | dt: 136ms | tok/sec: 961,246 | mfu: 41.6% | epoch: 1 | remaining: 231s    
step 00515 (23.0%) | loss: 3.249974 | lrm: 1.00 | dt: 136ms | tok/sec: 965,173 | mfu: 41.8% | epoch: 1 | remaining: 231s    
step 00516 (23.0%) | loss: 3.251871 | lrm: 1.00 | dt: 134ms | tok/sec: 974,730 | mfu: 42.2% | epoch: 1 | remaining: 231s    
step 00517 (23.1%) | loss: 3.255149 | lrm: 1.00 | dt: 135ms | tok/sec: 971,305 | mfu: 42.1% | epoch: 1 | remaining: 231s    
step 00518 (23.1%) | loss: 3.250338 | lrm: 1.00 | dt: 136ms | tok/sec: 963,113 | mfu: 41.7% | epoch: 1 | remaining: 230s    
step 00519 (23.2%) | loss: 3.249733 | lrm: 1.00 | dt: 136ms | tok/sec: 963,413 | mfu: 41.7% | epoch: 1 | remaining: 230s    
step 00520 (23.2%) | loss: 3.244541 | lrm: 1.00 | dt: 136ms | tok/sec: 963,506 | mfu: 41.7% | epoch: 1 | remaining: 230s    
step 00521 (23.3%) | loss: 3.245480 | lrm: 1.00 | dt: 137ms | tok/sec: 956,210 | mfu: 41.4% | epoch: 1 | remaining: 230s    
step 00522 (23.3%) | loss: 3.247556 | lrm: 1.00 | dt: 137ms | tok/sec: 959,720 | mfu: 41.6% | epoch: 1 | remaining: 230s    
step 00523 (23.4%) | loss: 3.245335 | lrm: 1.00 | dt: 136ms | tok/sec: 961,859 | mfu: 41.7% | epoch: 1 | remaining: 230s    
step 00524 (23.4%) | loss: 3.249326 | lrm: 1.00 | dt: 136ms | tok/sec: 965,649 | mfu: 41.8% | epoch: 1 | remaining: 230s    
step 00525 (23.4%) | loss: 3.247801 | lrm: 1.00 | dt: 135ms | tok/sec: 968,055 | mfu: 41.9% | epoch: 1 | remaining: 230s    
step 00526 (23.5%) | loss: 3.246428 | lrm: 1.00 | dt: 136ms | tok/sec: 966,065 | mfu: 41.8% | epoch: 1 | remaining: 229s    
step 00527 (23.5%) | loss: 3.246965 | lrm: 1.00 | dt: 136ms | tok/sec: 962,659 | mfu: 41.7% | epoch: 1 | remaining: 229s    
step 00528 (23.6%) | loss: 3.242925 | lrm: 1.00 | dt: 137ms | tok/sec: 959,817 | mfu: 41.6% | epoch: 1 | remaining: 229s    
step 00529 (23.6%) | loss: 3.245542 | lrm: 1.00 | dt: 136ms | tok/sec: 964,049 | mfu: 41.8% | epoch: 1 | remaining: 229s    
step 00530 (23.7%) | loss: 3.245356 | lrm: 1.00 | dt: 136ms | tok/sec: 965,090 | mfu: 41.8% | epoch: 1 | remaining: 229s    
step 00531 (23.7%) | loss: 3.244760 | lrm: 1.00 | dt: 135ms | tok/sec: 969,349 | mfu: 42.0% | epoch: 1 | remaining: 229s    
step 00532 (23.8%) | loss: 3.245354 | lrm: 1.00 | dt: 136ms | tok/sec: 962,171 | mfu: 41.7% | epoch: 1 | remaining: 229s    
step 00533 (23.8%) | loss: 3.240821 | lrm: 1.00 | dt: 136ms | tok/sec: 965,481 | mfu: 41.8% | epoch: 1 | remaining: 228s    
step 00534 (23.9%) | loss: 3.247046 | lrm: 1.00 | dt: 136ms | tok/sec: 961,086 | mfu: 41.6% | epoch: 1 | remaining: 228s    
step 00535 (23.9%) | loss: 3.237421 | lrm: 1.00 | dt: 136ms | tok/sec: 966,666 | mfu: 41.9% | epoch: 1 | remaining: 228s    
step 00536 (23.9%) | loss: 3.239133 | lrm: 1.00 | dt: 137ms | tok/sec: 955,419 | mfu: 41.4% | epoch: 1 | remaining: 228s    
step 00537 (24.0%) | loss: 3.244933 | lrm: 1.00 | dt: 135ms | tok/sec: 970,986 | mfu: 42.1% | epoch: 1 | remaining: 228s    
step 00538 (24.0%) | loss: 3.246005 | lrm: 1.00 | dt: 137ms | tok/sec: 955,965 | mfu: 41.4% | epoch: 1 | remaining: 228s    
step 00539 (24.1%) | loss: 3.242011 | lrm: 1.00 | dt: 136ms | tok/sec: 965,413 | mfu: 41.8% | epoch: 1 | remaining: 228s    
step 00540 (24.1%) | loss: 3.234119 | lrm: 1.00 | dt: 136ms | tok/sec: 961,219 | mfu: 41.6% | epoch: 1 | remaining: 227s    
step 00541 (24.2%) | loss: 3.231189 | lrm: 1.00 | dt: 135ms | tok/sec: 967,794 | mfu: 41.9% | epoch: 1 | remaining: 227s    
step 00542 (24.2%) | loss: 3.235417 | lrm: 1.00 | dt: 137ms | tok/sec: 958,838 | mfu: 41.5% | epoch: 1 | remaining: 227s    
step 00543 (24.3%) | loss: 3.236844 | lrm: 1.00 | dt: 136ms | tok/sec: 962,226 | mfu: 41.7% | epoch: 1 | remaining: 227s    
step 00544 (24.3%) | loss: 3.227922 | lrm: 1.00 | dt: 136ms | tok/sec: 962,631 | mfu: 41.7% | epoch: 1 | remaining: 227s    
step 00545 (24.4%) | loss: 3.233091 | lrm: 1.00 | dt: 137ms | tok/sec: 959,335 | mfu: 41.6% | epoch: 1 | remaining: 227s    
step 00546 (24.4%) | loss: 3.235333 | lrm: 1.00 | dt: 135ms | tok/sec: 968,031 | mfu: 41.9% | epoch: 1 | remaining: 227s    
step 00547 (24.4%) | loss: 3.227566 | lrm: 1.00 | dt: 136ms | tok/sec: 965,015 | mfu: 41.8% | epoch: 1 | remaining: 227s    
step 00548 (24.5%) | loss: 3.227886 | lrm: 1.00 | dt: 137ms | tok/sec: 958,679 | mfu: 41.5% | epoch: 1 | remaining: 226s    
step 00549 (24.5%) | loss: 3.217850 | lrm: 1.00 | dt: 136ms | tok/sec: 964,362 | mfu: 41.8% | epoch: 1 | remaining: 226s    
step 00550 (24.6%) | loss: 3.215783 | lrm: 1.00 | dt: 136ms | tok/sec: 966,107 | mfu: 41.8% | epoch: 1 | remaining: 226s    
step 00551 (24.6%) | loss: 3.222981 | lrm: 1.00 | dt: 134ms | tok/sec: 976,076 | mfu: 42.3% | epoch: 1 | remaining: 226s    
step 00552 (24.7%) | loss: 3.219478 | lrm: 1.00 | dt: 137ms | tok/sec: 956,243 | mfu: 41.4% | epoch: 1 | remaining: 226s    
step 00553 (24.7%) | loss: 3.222467 | lrm: 1.00 | dt: 136ms | tok/sec: 964,957 | mfu: 41.8% | epoch: 1 | remaining: 226s    
step 00554 (24.8%) | loss: 3.213950 | lrm: 1.00 | dt: 136ms | tok/sec: 962,247 | mfu: 41.7% | epoch: 1 | remaining: 226s    
step 00555 (24.8%) | loss: 3.214151 | lrm: 1.00 | dt: 137ms | tok/sec: 957,590 | mfu: 41.5% | epoch: 1 | remaining: 225s    
step 00556 (24.9%) | loss: 3.219244 | lrm: 1.00 | dt: 136ms | tok/sec: 966,629 | mfu: 41.9% | epoch: 1 | remaining: 225s    
step 00557 (24.9%) | loss: 3.225046 | lrm: 1.00 | dt: 137ms | tok/sec: 954,886 | mfu: 41.4% | epoch: 1 | remaining: 225s    
step 00558 (24.9%) | loss: 3.216516 | lrm: 1.00 | dt: 136ms | tok/sec: 961,716 | mfu: 41.7% | epoch: 1 | remaining: 225s    
step 00559 (25.0%) | loss: 3.216035 | lrm: 1.00 | dt: 136ms | tok/sec: 963,403 | mfu: 41.7% | epoch: 1 | remaining: 225s    
step 00560 (25.0%) | loss: 3.208772 | lrm: 1.00 | dt: 137ms | tok/sec: 957,699 | mfu: 41.5% | epoch: 1 | remaining: 225s    
step 00561 (25.1%) | loss: 3.206519 | lrm: 1.00 | dt: 136ms | tok/sec: 967,149 | mfu: 41.9% | epoch: 1 | remaining: 225s    
step 00562 (25.1%) | loss: 3.204621 | lrm: 1.00 | dt: 136ms | tok/sec: 964,768 | mfu: 41.8% | epoch: 1 | remaining: 224s    
step 00563 (25.2%) | loss: 3.205529 | lrm: 1.00 | dt: 137ms | tok/sec: 959,096 | mfu: 41.5% | epoch: 1 | remaining: 224s    
step 00564 (25.2%) | loss: 3.202878 | lrm: 1.00 | dt: 136ms | tok/sec: 964,954 | mfu: 41.8% | epoch: 1 | remaining: 224s    
step 00565 (25.3%) | loss: 3.200324 | lrm: 1.00 | dt: 136ms | tok/sec: 961,429 | mfu: 41.6% | epoch: 1 | remaining: 224s    
step 00566 (25.3%) | loss: 3.203550 | lrm: 1.00 | dt: 135ms | tok/sec: 970,857 | mfu: 42.1% | epoch: 1 | remaining: 224s    
step 00567 (25.3%) | loss: 3.200194 | lrm: 1.00 | dt: 135ms | tok/sec: 968,036 | mfu: 41.9% | epoch: 1 | remaining: 224s    
step 00568 (25.4%) | loss: 3.202632 | lrm: 0.99 | dt: 136ms | tok/sec: 961,558 | mfu: 41.7% | epoch: 1 | remaining: 224s    
step 00569 (25.4%) | loss: 3.202305 | lrm: 0.99 | dt: 137ms | tok/sec: 959,864 | mfu: 41.6% | epoch: 1 | remaining: 224s    
step 00570 (25.5%) | loss: 3.202480 | lrm: 0.99 | dt: 136ms | tok/sec: 962,253 | mfu: 41.7% | epoch: 1 | remaining: 223s    
step 00571 (25.5%) | loss: 3.207225 | lrm: 0.99 | dt: 136ms | tok/sec: 964,050 | mfu: 41.8% | epoch: 1 | remaining: 223s    
step 00572 (25.6%) | loss: 3.208136 | lrm: 0.99 | dt: 135ms | tok/sec: 968,154 | mfu: 41.9% | epoch: 1 | remaining: 223s    
step 00573 (25.6%) | loss: 3.208101 | lrm: 0.99 | dt: 136ms | tok/sec: 962,494 | mfu: 41.7% | epoch: 1 | remaining: 223s    
step 00574 (25.7%) | loss: 3.209878 | lrm: 0.99 | dt: 136ms | tok/sec: 960,957 | mfu: 41.6% | epoch: 1 | remaining: 223s    
step 00575 (25.7%) | loss: 3.211533 | lrm: 0.99 | dt: 136ms | tok/sec: 962,107 | mfu: 41.7% | epoch: 1 | remaining: 223s    
step 00576 (25.8%) | loss: 3.213497 | lrm: 0.99 | dt: 136ms | tok/sec: 966,209 | mfu: 41.9% | epoch: 1 | remaining: 223s    
step 00577 (25.8%) | loss: 3.205947 | lrm: 0.99 | dt: 136ms | tok/sec: 963,251 | mfu: 41.7% | epoch: 1 | remaining: 222s    
step 00578 (25.8%) | loss: 3.207994 | lrm: 0.99 | dt: 137ms | tok/sec: 958,183 | mfu: 41.5% | epoch: 1 | remaining: 222s    
step 00579 (25.9%) | loss: 3.203665 | lrm: 0.99 | dt: 137ms | tok/sec: 958,261 | mfu: 41.5% | epoch: 1 | remaining: 222s    
step 00580 (25.9%) | loss: 3.216779 | lrm: 0.99 | dt: 136ms | tok/sec: 962,403 | mfu: 41.7% | epoch: 1 | remaining: 222s    
step 00581 (26.0%) | loss: 3.217228 | lrm: 0.99 | dt: 136ms | tok/sec: 963,668 | mfu: 41.7% | epoch: 1 | remaining: 222s    
step 00582 (26.0%) | loss: 3.215346 | lrm: 0.99 | dt: 136ms | tok/sec: 961,577 | mfu: 41.7% | epoch: 1 | remaining: 222s    
step 00583 (26.1%) | loss: 3.217584 | lrm: 0.99 | dt: 135ms | tok/sec: 968,038 | mfu: 41.9% | epoch: 1 | remaining: 222s    
step 00584 (26.1%) | loss: 3.215597 | lrm: 0.99 | dt: 136ms | tok/sec: 962,172 | mfu: 41.7% | epoch: 1 | remaining: 222s    
step 00585 (26.2%) | loss: 3.213250 | lrm: 0.98 | dt: 136ms | tok/sec: 960,826 | mfu: 41.6% | epoch: 1 | remaining: 221s    
step 00586 (26.2%) | loss: 3.215322 | lrm: 0.98 | dt: 136ms | tok/sec: 963,056 | mfu: 41.7% | epoch: 1 | remaining: 221s    
step 00587 (26.3%) | loss: 3.214996 | lrm: 0.98 | dt: 136ms | tok/sec: 963,932 | mfu: 41.8% | epoch: 1 | remaining: 221s    
step 00588 (26.3%) | loss: 3.216264 | lrm: 0.98 | dt: 136ms | tok/sec: 962,663 | mfu: 41.7% | epoch: 1 | remaining: 221s    
step 00589 (26.3%) | loss: 3.211256 | lrm: 0.98 | dt: 136ms | tok/sec: 964,793 | mfu: 41.8% | epoch: 1 | remaining: 221s    
step 00590 (26.4%) | loss: 3.212140 | lrm: 0.98 | dt: 136ms | tok/sec: 963,012 | mfu: 41.7% | epoch: 1 | remaining: 221s    
step 00591 (26.4%) | loss: 3.216919 | lrm: 0.98 | dt: 136ms | tok/sec: 960,826 | mfu: 41.6% | epoch: 1 | remaining: 221s    
step 00592 (26.5%) | loss: 3.216061 | lrm: 0.98 | dt: 136ms | tok/sec: 966,590 | mfu: 41.9% | epoch: 1 | remaining: 220s    
step 00593 (26.5%) | loss: 3.219281 | lrm: 0.98 | dt: 135ms | tok/sec: 970,876 | mfu: 42.1% | epoch: 1 | remaining: 220s    
step 00594 (26.6%) | loss: 3.219949 | lrm: 0.98 | dt: 137ms | tok/sec: 957,120 | mfu: 41.5% | epoch: 1 | remaining: 220s    
step 00595 (26.6%) | loss: 3.224617 | lrm: 0.98 | dt: 136ms | tok/sec: 962,300 | mfu: 41.7% | epoch: 1 | remaining: 220s    
step 00596 (26.7%) | loss: 3.218833 | lrm: 0.98 | dt: 137ms | tok/sec: 958,126 | mfu: 41.5% | epoch: 1 | remaining: 220s    
step 00597 (26.7%) | loss: 3.214700 | lrm: 0.98 | dt: 135ms | tok/sec: 969,036 | mfu: 42.0% | epoch: 1 | remaining: 220s    
step 00598 (26.8%) | loss: 3.214382 | lrm: 0.98 | dt: 135ms | tok/sec: 971,360 | mfu: 42.1% | epoch: 1 | remaining: 220s    
step 00599 (26.8%) | loss: 3.214849 | lrm: 0.98 | dt: 136ms | tok/sec: 965,251 | mfu: 41.8% | epoch: 1 | remaining: 219s    
step 00600 (26.8%) | loss: 3.203474 | lrm: 0.98 | dt: 135ms | tok/sec: 968,075 | mfu: 41.9% | epoch: 1 | remaining: 219s    
step 00601 (26.9%) | loss: 3.198789 | lrm: 0.98 | dt: 136ms | tok/sec: 962,339 | mfu: 41.7% | epoch: 1 | remaining: 219s    
step 00602 (26.9%) | loss: 3.196431 | lrm: 0.97 | dt: 136ms | tok/sec: 963,125 | mfu: 41.7% | epoch: 1 | remaining: 219s    
step 00603 (27.0%) | loss: 3.191303 | lrm: 0.97 | dt: 135ms | tok/sec: 969,648 | mfu: 42.0% | epoch: 1 | remaining: 219s    
step 00604 (27.0%) | loss: 3.187811 | lrm: 0.97 | dt: 137ms | tok/sec: 956,080 | mfu: 41.4% | epoch: 1 | remaining: 219s    
step 00605 (27.1%) | loss: 3.191933 | lrm: 0.97 | dt: 135ms | tok/sec: 971,142 | mfu: 42.1% | epoch: 1 | remaining: 219s    
step 00606 (27.1%) | loss: 3.196025 | lrm: 0.97 | dt: 136ms | tok/sec: 962,351 | mfu: 41.7% | epoch: 1 | remaining: 219s    
step 00607 (27.2%) | loss: 3.194519 | lrm: 0.97 | dt: 136ms | tok/sec: 960,706 | mfu: 41.6% | epoch: 1 | remaining: 218s    
step 00608 (27.2%) | loss: 3.194301 | lrm: 0.97 | dt: 136ms | tok/sec: 966,409 | mfu: 41.9% | epoch: 1 | remaining: 218s    
step 00609 (27.3%) | loss: 3.198660 | lrm: 0.97 | dt: 137ms | tok/sec: 953,796 | mfu: 41.3% | epoch: 1 | remaining: 218s    
step 00610 (27.3%) | loss: 3.194124 | lrm: 0.97 | dt: 136ms | tok/sec: 965,356 | mfu: 41.8% | epoch: 1 | remaining: 218s    
step 00611 (27.3%) | loss: 3.197250 | lrm: 0.97 | dt: 135ms | tok/sec: 969,178 | mfu: 42.0% | epoch: 1 | remaining: 218s    
step 00612 (27.4%) | loss: 3.191864 | lrm: 0.97 | dt: 136ms | tok/sec: 963,005 | mfu: 41.7% | epoch: 1 | remaining: 218s    
step 00613 (27.4%) | loss: 3.192028 | lrm: 0.97 | dt: 134ms | tok/sec: 976,375 | mfu: 42.3% | epoch: 1 | remaining: 218s    
step 00614 (27.5%) | loss: 3.192673 | lrm: 0.97 | dt: 135ms | tok/sec: 971,507 | mfu: 42.1% | epoch: 1 | remaining: 217s    
step 00615 (27.5%) | loss: 3.193631 | lrm: 0.97 | dt: 137ms | tok/sec: 959,325 | mfu: 41.6% | epoch: 1 | remaining: 217s    
step 00616 (27.6%) | loss: 3.202611 | lrm: 0.97 | dt: 136ms | tok/sec: 961,752 | mfu: 41.7% | epoch: 1 | remaining: 217s    
step 00617 (27.6%) | loss: 3.203602 | lrm: 0.97 | dt: 135ms | tok/sec: 969,503 | mfu: 42.0% | epoch: 1 | remaining: 217s    
step 00618 (27.7%) | loss: 3.206188 | lrm: 0.97 | dt: 136ms | tok/sec: 960,490 | mfu: 41.6% | epoch: 1 | remaining: 217s    
step 00619 (27.7%) | loss: 3.204408 | lrm: 0.96 | dt: 136ms | tok/sec: 965,617 | mfu: 41.8% | epoch: 1 | remaining: 217s    
step 00620 (27.8%) | loss: 3.202270 | lrm: 0.96 | dt: 136ms | tok/sec: 964,734 | mfu: 41.8% | epoch: 1 | remaining: 217s    
step 00621 (27.8%) | loss: 3.205018 | lrm: 0.96 | dt: 135ms | tok/sec: 970,900 | mfu: 42.1% | epoch: 1 | remaining: 216s    
step 00622 (27.8%) | loss: 3.199859 | lrm: 0.96 | dt: 135ms | tok/sec: 970,009 | mfu: 42.0% | epoch: 1 | remaining: 216s    
step 00623 (27.9%) | loss: 3.197571 | lrm: 0.96 | dt: 136ms | tok/sec: 966,515 | mfu: 41.9% | epoch: 1 | remaining: 216s    
step 00624 (27.9%) | loss: 3.192505 | lrm: 0.96 | dt: 136ms | tok/sec: 961,555 | mfu: 41.7% | epoch: 1 | remaining: 216s    
step 00625 (28.0%) | loss: 3.192448 | lrm: 0.96 | dt: 136ms | tok/sec: 961,780 | mfu: 41.7% | epoch: 1 | remaining: 216s    
step 00626 (28.0%) | loss: 3.191120 | lrm: 0.96 | dt: 136ms | tok/sec: 965,910 | mfu: 41.8% | epoch: 1 | remaining: 216s    
step 00627 (28.1%) | loss: 3.189191 | lrm: 0.96 | dt: 135ms | tok/sec: 967,871 | mfu: 41.9% | epoch: 1 | remaining: 216s    
step 00628 (28.1%) | loss: 3.184762 | lrm: 0.96 | dt: 136ms | tok/sec: 963,892 | mfu: 41.8% | epoch: 1 | remaining: 216s    
step 00629 (28.2%) | loss: 3.182881 | lrm: 0.96 | dt: 136ms | tok/sec: 964,548 | mfu: 41.8% | epoch: 1 | remaining: 215s    
step 00630 (28.2%) | loss: 3.185749 | lrm: 0.96 | dt: 136ms | tok/sec: 962,963 | mfu: 41.7% | epoch: 1 | remaining: 215s    
step 00631 (28.2%) | loss: 3.182995 | lrm: 0.96 | dt: 135ms | tok/sec: 970,842 | mfu: 42.1% | epoch: 1 | remaining: 215s    
step 00632 (28.3%) | loss: 3.179414 | lrm: 0.96 | dt: 136ms | tok/sec: 965,083 | mfu: 41.8% | epoch: 1 | remaining: 215s    
step 00633 (28.3%) | loss: 3.177137 | lrm: 0.96 | dt: 136ms | tok/sec: 965,924 | mfu: 41.8% | epoch: 1 | remaining: 215s    
step 00634 (28.4%) | loss: 3.175486 | lrm: 0.96 | dt: 136ms | tok/sec: 961,156 | mfu: 41.6% | epoch: 1 | remaining: 215s    
step 00635 (28.4%) | loss: 3.176821 | lrm: 0.96 | dt: 137ms | tok/sec: 958,781 | mfu: 41.5% | epoch: 1 | remaining: 215s    
step 00636 (28.5%) | loss: 3.177486 | lrm: 0.96 | dt: 136ms | tok/sec: 964,964 | mfu: 41.8% | epoch: 1 | remaining: 214s    
step 00637 (28.5%) | loss: 3.180036 | lrm: 0.95 | dt: 136ms | tok/sec: 965,325 | mfu: 41.8% | epoch: 1 | remaining: 214s    
step 00638 (28.6%) | loss: 3.178369 | lrm: 0.95 | dt: 135ms | tok/sec: 970,751 | mfu: 42.0% | epoch: 1 | remaining: 214s    
step 00639 (28.6%) | loss: 3.176622 | lrm: 0.95 | dt: 136ms | tok/sec: 961,188 | mfu: 41.6% | epoch: 1 | remaining: 214s    
step 00640 (28.7%) | loss: 3.172935 | lrm: 0.95 | dt: 135ms | tok/sec: 967,854 | mfu: 41.9% | epoch: 1 | remaining: 214s    
