Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 6, 'n_head': 5, 'n_kv_head': 5, 'n_embd': 640, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 5,242,880
  value_embeds            : 15,728,640
  lm_head                 : 5,242,880
  transformer_matrices    : 24,576,480
  scalars                 : 12
  total                   : 50,790,892
Estimated FLOPs per token: 2.261021e+08
Scaling AdamW LRs by 1/sqrt(640/768) = 1.095445
Time budget: 300s
Gradient accumulation steps: 2
step 00000 (0.0%) | loss: 9.011339 | lrm: 1.00 | dt: 18795ms | tok/sec: 13,947 | mfu: 0.3% | epoch: 1 | remaining: 300s    
step 00497 (24.5%) | loss: 3.131978 | lrm: 1.00 | dt: 153ms | tok/sec: 1,712,907 | mfu: 39.1% | epoch: 1 | remaining: 226s    
step 00498 (24.5%) | loss: 3.136698 | lrm: 1.00 | dt: 151ms | tok/sec: 1,740,237 | mfu: 39.8% | epoch: 1 | remaining: 226s    
step 00499 (24.6%) | loss: 3.141847 | lrm: 1.00 | dt: 151ms | tok/sec: 1,733,794 | mfu: 39.6% | epoch: 1 | remaining: 226s    
step 00500 (24.6%) | loss: 3.140024 | lrm: 1.00 | dt: 152ms | tok/sec: 1,725,135 | mfu: 39.4% | epoch: 1 | remaining: 226s    
step 00501 (24.7%) | loss: 3.142284 | lrm: 1.00 | dt: 150ms | tok/sec: 1,749,360 | mfu: 40.0% | epoch: 1 | remaining: 226s    
step 00502 (24.7%) | loss: 3.139965 | lrm: 1.00 | dt: 151ms | tok/sec: 1,730,802 | mfu: 39.5% | epoch: 1 | remaining: 226s    
step 00503 (24.8%) | loss: 3.143442 | lrm: 1.00 | dt: 151ms | tok/sec: 1,739,606 | mfu: 39.8% | epoch: 1 | remaining: 225s    
step 00504 (24.8%) | loss: 3.143944 | lrm: 1.00 | dt: 151ms | tok/sec: 1,737,295 | mfu: 39.7% | epoch: 1 | remaining: 225s    
step 00505 (24.9%) | loss: 3.145981 | lrm: 1.00 | dt: 150ms | tok/sec: 1,752,896 | mfu: 40.1% | epoch: 1 | remaining: 225s    
step 00506 (24.9%) | loss: 3.139487 | lrm: 1.00 | dt: 151ms | tok/sec: 1,741,737 | mfu: 39.8% | epoch: 1 | remaining: 225s    
step 00507 (25.0%) | loss: 3.137879 | lrm: 1.00 | dt: 152ms | tok/sec: 1,729,292 | mfu: 39.5% | epoch: 1 | remaining: 225s    
step 00508 (25.0%) | loss: 3.126701 | lrm: 1.00 | dt: 151ms | tok/sec: 1,730,497 | mfu: 39.5% | epoch: 1 | remaining: 225s    
step 00509 (25.1%) | loss: 3.134420 | lrm: 1.00 | dt: 152ms | tok/sec: 1,728,569 | mfu: 39.5% | epoch: 1 | remaining: 225s    
step 00510 (25.1%) | loss: 3.136720 | lrm: 1.00 | dt: 150ms | tok/sec: 1,747,895 | mfu: 39.9% | epoch: 1 | remaining: 224s    
step 00511 (25.2%) | loss: 3.136073 | lrm: 1.00 | dt: 151ms | tok/sec: 1,731,945 | mfu: 39.6% | epoch: 1 | remaining: 224s    
step 00512 (25.3%) | loss: 3.138303 | lrm: 1.00 | dt: 150ms | tok/sec: 1,742,358 | mfu: 39.8% | epoch: 1 | remaining: 224s    
step 00513 (25.3%) | loss: 3.136557 | lrm: 1.00 | dt: 151ms | tok/sec: 1,738,803 | mfu: 39.7% | epoch: 1 | remaining: 224s    
step 00514 (25.4%) | loss: 3.127662 | lrm: 1.00 | dt: 151ms | tok/sec: 1,740,700 | mfu: 39.8% | epoch: 1 | remaining: 224s    
step 00515 (25.4%) | loss: 3.135489 | lrm: 1.00 | dt: 152ms | tok/sec: 1,724,994 | mfu: 39.4% | epoch: 1 | remaining: 224s    
step 00516 (25.5%) | loss: 3.138833 | lrm: 1.00 | dt: 151ms | tok/sec: 1,733,581 | mfu: 39.6% | epoch: 1 | remaining: 223s    
step 00517 (25.5%) | loss: 3.131673 | lrm: 1.00 | dt: 151ms | tok/sec: 1,735,063 | mfu: 39.6% | epoch: 1 | remaining: 223s    
step 00518 (25.6%) | loss: 3.136212 | lrm: 1.00 | dt: 151ms | tok/sec: 1,741,171 | mfu: 39.8% | epoch: 1 | remaining: 223s    
step 00519 (25.6%) | loss: 3.137297 | lrm: 1.00 | dt: 150ms | tok/sec: 1,745,214 | mfu: 39.9% | epoch: 1 | remaining: 223s    
step 00520 (25.7%) | loss: 3.135218 | lrm: 1.00 | dt: 150ms | tok/sec: 1,744,378 | mfu: 39.9% | epoch: 1 | remaining: 223s    
step 00521 (25.7%) | loss: 3.132170 | lrm: 1.00 | dt: 150ms | tok/sec: 1,742,239 | mfu: 39.8% | epoch: 1 | remaining: 223s    
step 00522 (25.8%) | loss: 3.127816 | lrm: 1.00 | dt: 152ms | tok/sec: 1,721,834 | mfu: 39.3% | epoch: 1 | remaining: 223s    
step 00523 (25.8%) | loss: 3.124188 | lrm: 1.00 | dt: 150ms | tok/sec: 1,752,740 | mfu: 40.1% | epoch: 1 | remaining: 222s    
step 00524 (25.9%) | loss: 3.128632 | lrm: 1.00 | dt: 153ms | tok/sec: 1,718,225 | mfu: 39.3% | epoch: 1 | remaining: 222s    
step 00525 (25.9%) | loss: 3.133253 | lrm: 1.00 | dt: 152ms | tok/sec: 1,727,892 | mfu: 39.5% | epoch: 1 | remaining: 222s    
step 00526 (26.0%) | loss: 3.133333 | lrm: 1.00 | dt: 150ms | tok/sec: 1,743,010 | mfu: 39.8% | epoch: 1 | remaining: 222s    
step 00527 (26.0%) | loss: 3.138576 | lrm: 1.00 | dt: 149ms | tok/sec: 1,755,796 | mfu: 40.1% | epoch: 1 | remaining: 222s    
step 00528 (26.1%) | loss: 3.132540 | lrm: 1.00 | dt: 151ms | tok/sec: 1,738,105 | mfu: 39.7% | epoch: 1 | remaining: 222s    
step 00529 (26.1%) | loss: 3.136160 | lrm: 1.00 | dt: 151ms | tok/sec: 1,737,199 | mfu: 39.7% | epoch: 1 | remaining: 222s    
step 00530 (26.2%) | loss: 3.127066 | lrm: 1.00 | dt: 151ms | tok/sec: 1,733,354 | mfu: 39.6% | epoch: 1 | remaining: 221s    
step 00531 (26.2%) | loss: 3.127892 | lrm: 1.00 | dt: 150ms | tok/sec: 1,744,414 | mfu: 39.9% | epoch: 1 | remaining: 221s    
step 00532 (26.3%) | loss: 3.135851 | lrm: 1.00 | dt: 151ms | tok/sec: 1,739,931 | mfu: 39.8% | epoch: 1 | remaining: 221s    
step 00533 (26.3%) | loss: 3.131264 | lrm: 1.00 | dt: 152ms | tok/sec: 1,728,118 | mfu: 39.5% | epoch: 1 | remaining: 221s    
step 00534 (26.4%) | loss: 3.125792 | lrm: 1.00 | dt: 150ms | tok/sec: 1,744,008 | mfu: 39.9% | epoch: 1 | remaining: 221s    
step 00535 (26.4%) | loss: 3.119394 | lrm: 1.00 | dt: 150ms | tok/sec: 1,742,841 | mfu: 39.8% | epoch: 1 | remaining: 221s    
step 00536 (26.5%) | loss: 3.110774 | lrm: 1.00 | dt: 152ms | tok/sec: 1,726,080 | mfu: 39.4% | epoch: 1 | remaining: 220s    
step 00537 (26.5%) | loss: 3.117323 | lrm: 1.00 | dt: 151ms | tok/sec: 1,739,755 | mfu: 39.8% | epoch: 1 | remaining: 220s    
step 00538 (26.6%) | loss: 3.119681 | lrm: 1.00 | dt: 150ms | tok/sec: 1,747,542 | mfu: 39.9% | epoch: 1 | remaining: 220s    
step 00539 (26.6%) | loss: 3.114485 | lrm: 1.00 | dt: 152ms | tok/sec: 1,729,534 | mfu: 39.5% | epoch: 1 | remaining: 220s    
step 00540 (26.7%) | loss: 3.115187 | lrm: 1.00 | dt: 151ms | tok/sec: 1,736,126 | mfu: 39.7% | epoch: 1 | remaining: 220s    
step 00541 (26.7%) | loss: 3.118420 | lrm: 1.00 | dt: 151ms | tok/sec: 1,736,461 | mfu: 39.7% | epoch: 1 | remaining: 220s    
step 00542 (26.8%) | loss: 3.114341 | lrm: 1.00 | dt: 153ms | tok/sec: 1,718,464 | mfu: 39.3% | epoch: 1 | remaining: 220s    
step 00543 (26.8%) | loss: 3.114619 | lrm: 1.00 | dt: 151ms | tok/sec: 1,739,560 | mfu: 39.7% | epoch: 1 | remaining: 219s    
step 00544 (26.9%) | loss: 3.120537 | lrm: 1.00 | dt: 150ms | tok/sec: 1,748,854 | mfu: 40.0% | epoch: 1 | remaining: 219s    
step 00545 (26.9%) | loss: 3.122966 | lrm: 1.00 | dt: 150ms | tok/sec: 1,745,913 | mfu: 39.9% | epoch: 1 | remaining: 219s    
step 00546 (27.0%) | loss: 3.124519 | lrm: 1.00 | dt: 151ms | tok/sec: 1,736,848 | mfu: 39.7% | epoch: 1 | remaining: 219s    
step 00547 (27.0%) | loss: 3.122202 | lrm: 1.00 | dt: 150ms | tok/sec: 1,749,753 | mfu: 40.0% | epoch: 1 | remaining: 219s    
step 00548 (27.1%) | loss: 3.125058 | lrm: 1.00 | dt: 152ms | tok/sec: 1,730,086 | mfu: 39.5% | epoch: 1 | remaining: 219s    
step 00549 (27.1%) | loss: 3.121758 | lrm: 1.00 | dt: 150ms | tok/sec: 1,745,018 | mfu: 39.9% | epoch: 1 | remaining: 219s    
step 00550 (27.2%) | loss: 3.120463 | lrm: 1.00 | dt: 151ms | tok/sec: 1,731,015 | mfu: 39.6% | epoch: 1 | remaining: 218s    
step 00551 (27.2%) | loss: 3.116631 | lrm: 1.00 | dt: 149ms | tok/sec: 1,756,220 | mfu: 40.1% | epoch: 1 | remaining: 218s    
step 00552 (27.3%) | loss: 3.114351 | lrm: 1.00 | dt: 150ms | tok/sec: 1,744,146 | mfu: 39.9% | epoch: 1 | remaining: 218s    
step 00553 (27.3%) | loss: 3.119548 | lrm: 1.00 | dt: 150ms | tok/sec: 1,744,104 | mfu: 39.9% | epoch: 1 | remaining: 218s    
step 00554 (27.4%) | loss: 3.114880 | lrm: 1.00 | dt: 152ms | tok/sec: 1,723,404 | mfu: 39.4% | epoch: 1 | remaining: 218s    
step 00555 (27.4%) | loss: 3.113714 | lrm: 1.00 | dt: 153ms | tok/sec: 1,717,560 | mfu: 39.2% | epoch: 1 | remaining: 218s    
step 00556 (27.5%) | loss: 3.116556 | lrm: 1.00 | dt: 151ms | tok/sec: 1,739,009 | mfu: 39.7% | epoch: 1 | remaining: 217s    
step 00557 (27.5%) | loss: 3.117307 | lrm: 1.00 | dt: 150ms | tok/sec: 1,747,170 | mfu: 39.9% | epoch: 1 | remaining: 217s    
step 00558 (27.6%) | loss: 3.116678 | lrm: 1.00 | dt: 151ms | tok/sec: 1,738,748 | mfu: 39.7% | epoch: 1 | remaining: 217s    
step 00559 (27.6%) | loss: 3.115923 | lrm: 1.00 | dt: 150ms | tok/sec: 1,743,272 | mfu: 39.8% | epoch: 1 | remaining: 217s    
step 00560 (27.7%) | loss: 3.114720 | lrm: 1.00 | dt: 150ms | tok/sec: 1,744,550 | mfu: 39.9% | epoch: 1 | remaining: 217s    
step 00561 (27.7%) | loss: 3.117521 | lrm: 1.00 | dt: 151ms | tok/sec: 1,734,051 | mfu: 39.6% | epoch: 1 | remaining: 217s    
step 00562 (27.8%) | loss: 3.117946 | lrm: 1.00 | dt: 152ms | tok/sec: 1,729,409 | mfu: 39.5% | epoch: 1 | remaining: 217s    
step 00563 (27.8%) | loss: 3.117874 | lrm: 1.00 | dt: 152ms | tok/sec: 1,725,178 | mfu: 39.4% | epoch: 1 | remaining: 216s    
step 00564 (27.9%) | loss: 3.119931 | lrm: 1.00 | dt: 152ms | tok/sec: 1,722,783 | mfu: 39.4% | epoch: 1 | remaining: 216s    
step 00565 (27.9%) | loss: 3.119001 | lrm: 1.00 | dt: 150ms | tok/sec: 1,745,021 | mfu: 39.9% | epoch: 1 | remaining: 216s    
step 00566 (28.0%) | loss: 3.119488 | lrm: 1.00 | dt: 152ms | tok/sec: 1,730,113 | mfu: 39.5% | epoch: 1 | remaining: 216s    
step 00567 (28.0%) | loss: 3.118816 | lrm: 1.00 | dt: 151ms | tok/sec: 1,732,447 | mfu: 39.6% | epoch: 1 | remaining: 216s    
step 00568 (28.1%) | loss: 3.117322 | lrm: 1.00 | dt: 152ms | tok/sec: 1,724,202 | mfu: 39.4% | epoch: 1 | remaining: 216s    
step 00569 (28.1%) | loss: 3.119596 | lrm: 1.00 | dt: 151ms | tok/sec: 1,734,464 | mfu: 39.6% | epoch: 1 | remaining: 215s    
step 00570 (28.2%) | loss: 3.124294 | lrm: 1.00 | dt: 152ms | tok/sec: 1,724,856 | mfu: 39.4% | epoch: 1 | remaining: 215s    
step 00571 (28.2%) | loss: 3.121566 | lrm: 1.00 | dt: 150ms | tok/sec: 1,747,378 | mfu: 39.9% | epoch: 1 | remaining: 215s    
step 00572 (28.3%) | loss: 3.121423 | lrm: 1.00 | dt: 150ms | tok/sec: 1,747,389 | mfu: 39.9% | epoch: 1 | remaining: 215s    
step 00573 (28.3%) | loss: 3.119059 | lrm: 1.00 | dt: 152ms | tok/sec: 1,720,454 | mfu: 39.3% | epoch: 1 | remaining: 215s    
step 00574 (28.4%) | loss: 3.120580 | lrm: 1.00 | dt: 151ms | tok/sec: 1,740,196 | mfu: 39.8% | epoch: 1 | remaining: 215s    
step 00575 (28.4%) | loss: 3.125601 | lrm: 1.00 | dt: 151ms | tok/sec: 1,738,864 | mfu: 39.7% | epoch: 1 | remaining: 215s    
step 00576 (28.5%) | loss: 3.125196 | lrm: 1.00 | dt: 152ms | tok/sec: 1,728,199 | mfu: 39.5% | epoch: 1 | remaining: 214s    
step 00577 (28.5%) | loss: 3.131992 | lrm: 1.00 | dt: 152ms | tok/sec: 1,725,452 | mfu: 39.4% | epoch: 1 | remaining: 214s    
step 00578 (28.6%) | loss: 3.130369 | lrm: 1.00 | dt: 150ms | tok/sec: 1,741,910 | mfu: 39.8% | epoch: 1 | remaining: 214s    
step 00579 (28.6%) | loss: 3.132240 | lrm: 1.00 | dt: 151ms | tok/sec: 1,734,743 | mfu: 39.6% | epoch: 1 | remaining: 214s    
step 00580 (28.7%) | loss: 3.136165 | lrm: 1.00 | dt: 152ms | tok/sec: 1,727,037 | mfu: 39.5% | epoch: 1 | remaining: 214s    
step 00581 (28.7%) | loss: 3.133108 | lrm: 1.00 | dt: 151ms | tok/sec: 1,738,352 | mfu: 39.7% | epoch: 1 | remaining: 214s    
step 00582 (28.8%) | loss: 3.130619 | lrm: 1.00 | dt: 152ms | tok/sec: 1,719,989 | mfu: 39.3% | epoch: 1 | remaining: 214s    
step 00583 (28.8%) | loss: 3.125569 | lrm: 1.00 | dt: 150ms | tok/sec: 1,747,242 | mfu: 39.9% | epoch: 1 | remaining: 213s    
step 00584 (28.9%) | loss: 3.117319 | lrm: 1.00 | dt: 151ms | tok/sec: 1,735,869 | mfu: 39.7% | epoch: 1 | remaining: 213s    
step 00585 (28.9%) | loss: 3.117124 | lrm: 1.00 | dt: 150ms | tok/sec: 1,748,959 | mfu: 40.0% | epoch: 1 | remaining: 213s    
step 00586 (29.0%) | loss: 3.112102 | lrm: 1.00 | dt: 151ms | tok/sec: 1,734,023 | mfu: 39.6% | epoch: 1 | remaining: 213s    
step 00587 (29.0%) | loss: 3.111970 | lrm: 1.00 | dt: 150ms | tok/sec: 1,747,186 | mfu: 39.9% | epoch: 1 | remaining: 213s    
step 00588 (29.1%) | loss: 3.118650 | lrm: 1.00 | dt: 151ms | tok/sec: 1,736,066 | mfu: 39.7% | epoch: 1 | remaining: 213s    
step 00589 (29.1%) | loss: 3.115550 | lrm: 1.00 | dt: 151ms | tok/sec: 1,740,278 | mfu: 39.8% | epoch: 1 | remaining: 212s    
step 00590 (29.2%) | loss: 3.111347 | lrm: 1.00 | dt: 152ms | tok/sec: 1,728,941 | mfu: 39.5% | epoch: 1 | remaining: 212s    
step 00591 (29.2%) | loss: 3.118164 | lrm: 1.00 | dt: 151ms | tok/sec: 1,733,529 | mfu: 39.6% | epoch: 1 | remaining: 212s    
step 00592 (29.3%) | loss: 3.115661 | lrm: 1.00 | dt: 150ms | tok/sec: 1,748,676 | mfu: 40.0% | epoch: 1 | remaining: 212s    
step 00593 (29.3%) | loss: 3.112276 | lrm: 1.00 | dt: 158ms | tok/sec: 1,660,231 | mfu: 37.9% | epoch: 1 | remaining: 212s    
step 00594 (29.4%) | loss: 3.106899 | lrm: 1.00 | dt: 150ms | tok/sec: 1,744,171 | mfu: 39.9% | epoch: 1 | remaining: 212s    
step 00595 (29.4%) | loss: 3.113954 | lrm: 1.00 | dt: 151ms | tok/sec: 1,740,546 | mfu: 39.8% | epoch: 1 | remaining: 212s    
step 00596 (29.5%) | loss: 3.112872 | lrm: 1.00 | dt: 152ms | tok/sec: 1,721,343 | mfu: 39.3% | epoch: 1 | remaining: 211s    
step 00597 (29.5%) | loss: 3.113132 | lrm: 1.00 | dt: 158ms | tok/sec: 1,664,214 | mfu: 38.0% | epoch: 1 | remaining: 211s    
step 00598 (29.6%) | loss: 3.103850 | lrm: 1.00 | dt: 151ms | tok/sec: 1,741,430 | mfu: 39.8% | epoch: 1 | remaining: 211s    
step 00599 (29.6%) | loss: 3.093813 | lrm: 1.00 | dt: 151ms | tok/sec: 1,732,253 | mfu: 39.6% | epoch: 1 | remaining: 211s    
step 00600 (29.7%) | loss: 3.101473 | lrm: 1.00 | dt: 151ms | tok/sec: 1,735,962 | mfu: 39.7% | epoch: 1 | remaining: 211s    
step 00601 (29.7%) | loss: 3.098814 | lrm: 1.00 | dt: 151ms | tok/sec: 1,738,509 | mfu: 39.7% | epoch: 1 | remaining: 211s    
step 00602 (29.8%) | loss: 3.101256 | lrm: 1.00 | dt: 150ms | tok/sec: 1,742,313 | mfu: 39.8% | epoch: 1 | remaining: 211s    
step 00603 (29.8%) | loss: 3.107041 | lrm: 1.00 | dt: 152ms | tok/sec: 1,722,713 | mfu: 39.4% | epoch: 1 | remaining: 210s    
step 00604 (29.9%) | loss: 3.103209 | lrm: 1.00 | dt: 150ms | tok/sec: 1,744,364 | mfu: 39.9% | epoch: 1 | remaining: 210s    
step 00605 (29.9%) | loss: 3.099416 | lrm: 1.00 | dt: 151ms | tok/sec: 1,737,350 | mfu: 39.7% | epoch: 1 | remaining: 210s    
step 00606 (30.0%) | loss: 3.097112 | lrm: 1.00 | dt: 152ms | tok/sec: 1,730,015 | mfu: 39.5% | epoch: 1 | remaining: 210s    
step 00607 (30.0%) | loss: 3.100587 | lrm: 1.00 | dt: 151ms | tok/sec: 1,736,233 | mfu: 39.7% | epoch: 1 | remaining: 210s    
step 00608 (30.1%) | loss: 3.102689 | lrm: 1.00 | dt: 152ms | tok/sec: 1,728,824 | mfu: 39.5% | epoch: 1 | remaining: 210s    
step 00609 (30.1%) | loss: 3.099701 | lrm: 1.00 | dt: 152ms | tok/sec: 1,728,609 | mfu: 39.5% | epoch: 1 | remaining: 209s    
step 00610 (30.2%) | loss: 3.104500 | lrm: 1.00 | dt: 151ms | tok/sec: 1,732,190 | mfu: 39.6% | epoch: 1 | remaining: 209s    
step 00611 (30.2%) | loss: 3.101939 | lrm: 1.00 | dt: 149ms | tok/sec: 1,762,464 | mfu: 40.3% | epoch: 1 | remaining: 209s    
step 00612 (30.3%) | loss: 3.097972 | lrm: 1.00 | dt: 151ms | tok/sec: 1,731,792 | mfu: 39.6% | epoch: 1 | remaining: 209s    
step 00613 (30.3%) | loss: 3.098240 | lrm: 1.00 | dt: 164ms | tok/sec: 1,602,662 | mfu: 36.6% | epoch: 1 | remaining: 209s    
step 00614 (30.4%) | loss: 3.094733 | lrm: 1.00 | dt: 150ms | tok/sec: 1,747,436 | mfu: 39.9% | epoch: 1 | remaining: 209s    
step 00615 (30.4%) | loss: 3.088424 | lrm: 1.00 | dt: 151ms | tok/sec: 1,739,128 | mfu: 39.7% | epoch: 1 | remaining: 209s    
step 00616 (30.5%) | loss: 3.088801 | lrm: 1.00 | dt: 152ms | tok/sec: 1,723,953 | mfu: 39.4% | epoch: 1 | remaining: 208s    
step 00617 (30.5%) | loss: 3.084203 | lrm: 1.00 | dt: 151ms | tok/sec: 1,738,325 | mfu: 39.7% | epoch: 1 | remaining: 208s    
step 00618 (30.6%) | loss: 3.076191 | lrm: 1.00 | dt: 151ms | tok/sec: 1,738,056 | mfu: 39.7% | epoch: 1 | remaining: 208s    
step 00619 (30.6%) | loss: 3.074298 | lrm: 1.00 | dt: 152ms | tok/sec: 1,719,582 | mfu: 39.3% | epoch: 1 | remaining: 208s    
step 00620 (30.7%) | loss: 3.067413 | lrm: 1.00 | dt: 149ms | tok/sec: 1,754,967 | mfu: 40.1% | epoch: 1 | remaining: 208s    
step 00621 (30.7%) | loss: 3.072279 | lrm: 1.00 | dt: 151ms | tok/sec: 1,738,492 | mfu: 39.7% | epoch: 1 | remaining: 208s    
step 00622 (30.8%) | loss: 3.072327 | lrm: 1.00 | dt: 150ms | tok/sec: 1,746,251 | mfu: 39.9% | epoch: 1 | remaining: 207s    
step 00623 (30.8%) | loss: 3.075241 | lrm: 1.00 | dt: 151ms | tok/sec: 1,731,926 | mfu: 39.6% | epoch: 1 | remaining: 207s    
step 00624 (30.9%) | loss: 3.076561 | lrm: 1.00 | dt: 150ms | tok/sec: 1,751,885 | mfu: 40.0% | epoch: 1 | remaining: 207s    
step 00625 (30.9%) | loss: 3.080010 | lrm: 1.00 | dt: 153ms | tok/sec: 1,714,950 | mfu: 39.2% | epoch: 1 | remaining: 207s    
step 00626 (31.0%) | loss: 3.083816 | lrm: 1.00 | dt: 150ms | tok/sec: 1,747,797 | mfu: 39.9% | epoch: 1 | remaining: 207s    
step 00627 (31.0%) | loss: 3.084916 | lrm: 1.00 | dt: 150ms | tok/sec: 1,743,305 | mfu: 39.8% | epoch: 1 | remaining: 207s    
step 00628 (31.1%) | loss: 3.081034 | lrm: 1.00 | dt: 151ms | tok/sec: 1,735,764 | mfu: 39.7% | epoch: 1 | remaining: 207s    
step 00629 (31.1%) | loss: 3.077114 | lrm: 1.00 | dt: 150ms | tok/sec: 1,746,301 | mfu: 39.9% | epoch: 1 | remaining: 206s    
step 00630 (31.2%) | loss: 3.078996 | lrm: 1.00 | dt: 150ms | tok/sec: 1,750,923 | mfu: 40.0% | epoch: 1 | remaining: 206s    
step 00631 (31.2%) | loss: 3.080946 | lrm: 1.00 | dt: 151ms | tok/sec: 1,731,001 | mfu: 39.6% | epoch: 1 | remaining: 206s    
step 00632 (31.3%) | loss: 3.089803 | lrm: 1.00 | dt: 151ms | tok/sec: 1,731,219 | mfu: 39.6% | epoch: 1 | remaining: 206s    
step 00633 (31.3%) | loss: 3.092080 | lrm: 1.00 | dt: 149ms | tok/sec: 1,762,323 | mfu: 40.3% | epoch: 1 | remaining: 206s    
step 00634 (31.4%) | loss: 3.090632 | lrm: 1.00 | dt: 150ms | tok/sec: 1,743,443 | mfu: 39.8% | epoch: 1 | remaining: 206s    
step 00635 (31.4%) | loss: 3.082971 | lrm: 1.00 | dt: 149ms | tok/sec: 1,756,520 | mfu: 40.1% | epoch: 1 | remaining: 206s    
step 00636 (31.5%) | loss: 3.081216 | lrm: 1.00 | dt: 151ms | tok/sec: 1,738,039 | mfu: 39.7% | epoch: 1 | remaining: 205s    
step 00637 (31.5%) | loss: 3.080317 | lrm: 1.00 | dt: 151ms | tok/sec: 1,737,177 | mfu: 39.7% | epoch: 1 | remaining: 205s    
step 00638 (31.6%) | loss: 3.084852 | lrm: 1.00 | dt: 152ms | tok/sec: 1,719,227 | mfu: 39.3% | epoch: 1 | remaining: 205s    
step 00639 (31.6%) | loss: 3.081834 | lrm: 1.00 | dt: 152ms | tok/sec: 1,729,591 | mfu: 39.5% | epoch: 1 | remaining: 205s    
step 00640 (31.7%) | loss: 3.079039 | lrm: 1.00 | dt: 152ms | tok/sec: 1,725,579 | mfu: 39.4% | epoch: 1 | remaining: 205s    
step 00641 (31.7%) | loss: 3.088634 | lrm: 1.00 | dt: 153ms | tok/sec: 1,714,004 | mfu: 39.2% | epoch: 1 | remaining: 205s    
step 00642 (31.8%) | loss: 3.086690 | lrm: 1.00 | dt: 149ms | tok/sec: 1,754,404 | mfu: 40.1% | epoch: 1 | remaining: 204s    
step 00643 (31.8%) | loss: 3.091893 | lrm: 1.00 | dt: 151ms | tok/sec: 1,739,488 | mfu: 39.7% | epoch: 1 | remaining: 204s    
step 00644 (31.9%) | loss: 3.089280 | lrm: 1.00 | dt: 151ms | tok/sec: 1,734,724 | mfu: 39.6% | epoch: 1 | remaining: 204s    
step 00645 (31.9%) | loss: 3.085939 | lrm: 1.00 | dt: 151ms | tok/sec: 1,741,163 | mfu: 39.8% | epoch: 1 | remaining: 204s    
step 00646 (32.0%) | loss: 3.094930 | lrm: 1.00 | dt: 152ms | tok/sec: 1,724,661 | mfu: 39.4% | epoch: 1 | remaining: 204s    
step 00647 (32.1%) | loss: 3.092374 | lrm: 1.00 | dt: 150ms | tok/sec: 1,747,142 | mfu: 39.9% | epoch: 1 | remaining: 204s    
step 00648 (32.1%) | loss: 3.086081 | lrm: 1.00 | dt: 151ms | tok/sec: 1,732,144 | mfu: 39.6% | epoch: 1 | remaining: 204s    
step 00649 (32.2%) | loss: 3.083651 | lrm: 1.00 | dt: 151ms | tok/sec: 1,730,399 | mfu: 39.5% | epoch: 1 | remaining: 203s    
step 00650 (32.2%) | loss: 3.074969 | lrm: 1.00 | dt: 150ms | tok/sec: 1,750,059 | mfu: 40.0% | epoch: 1 | remaining: 203s    
step 00651 (32.3%) | loss: 3.067595 | lrm: 1.00 | dt: 151ms | tok/sec: 1,740,904 | mfu: 39.8% | epoch: 1 | remaining: 203s    
step 00652 (32.3%) | loss: 3.059011 | lrm: 1.00 | dt: 151ms | tok/sec: 1,734,445 | mfu: 39.6% | epoch: 1 | remaining: 203s    
step 00653 (32.4%) | loss: 3.071082 | lrm: 1.00 | dt: 151ms | tok/sec: 1,737,440 | mfu: 39.7% | epoch: 1 | remaining: 203s    
step 00654 (32.4%) | loss: 3.076960 | lrm: 1.00 | dt: 151ms | tok/sec: 1,738,435 | mfu: 39.7% | epoch: 1 | remaining: 203s    
step 00655 (32.5%) | loss: 3.077180 | lrm: 1.00 | dt: 151ms | tok/sec: 1,737,352 | mfu: 39.7% | epoch: 1 | remaining: 202s    
step 00656 (32.5%) | loss: 3.076832 | lrm: 1.00 | dt: 151ms | tok/sec: 1,735,663 | mfu: 39.7% | epoch: 1 | remaining: 202s    
step 00657 (32.6%) | loss: 3.075663 | lrm: 1.00 | dt: 150ms | tok/sec: 1,745,353 | mfu: 39.9% | epoch: 1 | remaining: 202s    
step 00658 (32.6%) | loss: 3.076014 | lrm: 1.00 | dt: 151ms | tok/sec: 1,738,196 | mfu: 39.7% | epoch: 1 | remaining: 202s    
step 00659 (32.7%) | loss: 3.074083 | lrm: 1.00 | dt: 150ms | tok/sec: 1,744,694 | mfu: 39.9% | epoch: 1 | remaining: 202s    
step 00660 (32.7%) | loss: 3.075545 | lrm: 1.00 | dt: 151ms | tok/sec: 1,736,017 | mfu: 39.7% | epoch: 1 | remaining: 202s    
step 00661 (32.8%) | loss: 3.078803 | lrm: 1.00 | dt: 151ms | tok/sec: 1,737,825 | mfu: 39.7% | epoch: 1 | remaining: 202s    
step 00662 (32.8%) | loss: 3.077206 | lrm: 1.00 | dt: 152ms | tok/sec: 1,724,399 | mfu: 39.4% | epoch: 1 | remaining: 201s    
step 00663 (32.9%) | loss: 3.080653 | lrm: 1.00 | dt: 151ms | tok/sec: 1,741,626 | mfu: 39.8% | epoch: 1 | remaining: 201s    
step 00664 (32.9%) | loss: 3.088022 | lrm: 1.00 | dt: 151ms | tok/sec: 1,733,313 | mfu: 39.6% | epoch: 1 | remaining: 201s    
